261,5431,5
261,7077,5
261,7212,5
261,7263,3
261,7398,5
261,7591,4
261,7779,5
261,7850,2
261,8187,5
261,8732,3
262,278,5
262,430,5
262,964,5
262,1181,3
262,1271,5
262,1654,4
262,2222,5
262,2905,3
262,3485,5
262,3692,4
262,3787,4
262,4020,5
262,5059,5
262,5606,4
262,6611,4
262,7460,5
262,7807,4
262,7957,5
262,8193,4
262,8823,4
263,339,5
263,1217,5
263,1365,1
263,1390,4
263,1946,3
263,1986,5
263,2361,5
263,2928,5
263,3518,5
263,3894,5
263,4641,5
263,4679,5
263,4702,5
263,5638,3
263,6278,5
263,7655,5
263,7850,3
263,8024,5
263,8943,5
264,386,5
264,592,5
264,661,5
264,1040,2
264,1139,5
264,2446,5
264,2871,5
264,3223,2
264,4019,5
264,4049,5
264,4192,5
264,5843,5
264,6260,5
264,6610,5
264,6837,5
264,7080,5
264,7164,5
264,7369,5
264,8114,5
264,8963,5
265,824,5
265,1243,5
265,1360,4
265,1946,4
265,2370,4
265,2936,1
265,3456,5
265,4062,3
265,4271,4
265,4373,4
265,5364,5
265,5466,3
265,7138,5
265,7416,4
265,7765,5
265,8007,5
265,8316,3
265,8338,4
265,8431,5
265,8893,5
266,169,5
266,241,5
266,1677,4
266,1763,4
266,1835,4
266,2488,5
266,2548,3
266,4352,5
266,5279,5
266,6131,4
266,8453,5
266,9028,5
267,789,5
267,1234,1
267,1469,5
267,1846,5
267,3328,5
267,3426,5
267,5860,4
267,6302,5
267,6384,5
267,6675,5
267,7231,2
267,7293,5
267,8052,4
267,8755,4
268,57,4
268,531,4
268,1589,5
268,1992,4
268,2970,3
268,3240,5
268,3322,4
268,3737,5
268,4071,5
268,4243,5
268,4281,5
268,4526,5
268,4997,5
268,5082,5
268,5436,5
268,5561,5
268,5987,4
268,6268,5
268,6501,5
268,8895,3
269,157,5
269,392,5
269,1826,1
269,3149,5
269,4195,5
269,5054,4
269,5352,2
269,6107,1
269,7031,4
269,7736,1
269,7874,1
269,8380,1
270,1580,5
270,1669,5
270,1943,5
270,2389,5
270,3026,5
270,3328,5
270,3358,5
270,3497,5
270,3716,5
270,3958,5
270,5214,5
270,5509,5
270,5704,5
270,6232,5
270,6302,5
270,6580,5
270,7096,5
270,7172,5
270,8518,5
270,8988,5
271,739,1
271,759,3
271,947,5
271,1338,5
271,1661,5
271,2032,5
271,2574,3
271,2849,5
271,3007,5
271,3018,5
271,4236,1
271,4249,4
271,4316,5
271,4628,5
271,5669,4
271,5852,5
271,6316,5
271,6870,5
271,7491,5
271,7973,1
272,835,5
272,2529,5
272,3437,4
272,4075,5
272,4520,5
272,5597,5
272,5759,1
272,6253,5
272,6640,5
272,7133,1
272,7651,1
272,8366,5
272,8596,5
272,8682,4
273,583,5
273,1615,5
273,2189,4
273,2364,4
273,2589,5
273,2671,3
273,2783,2
273,2912,5
273,3822,5
273,4577,5
273,4831,4
273,5497,2
273,5896,1
273,6243,4
273,6433,5
273,7022,1
273,7119,5
273,8265,5
273,8463,4
273,8800,4
274,238,5
274,305,1
274,1759,3
274,2131,4
274,2390,4
274,2794,4
274,3038,4
274,3127,5
274,3889,4
274,4017,4
274,4733,3
274,4898,5
274,5191,4
274,5932,3
274,7118,1
274,7249,4
274,7478,5
274,7943,4
274,8216,3
274,8984,4
275,1144,2
275,1374,2
275,1452,4
275,1952,4
275,3464,1
275,4116,4
275,4316,3
275,4334,5
275,4554,4
275,5762,2
275,5883,5
275,7120,4
276,127,3
276,818,2
276,1105,3
276,1234,1
276,4706,2
276,5334,5
276,5656,1
276,5891,3
276,6297,2
276,6563,4
276,7037,3
276,7120,5
276,8314,2
276,8818,2
277,628,5
277,1261,5
277,1570,4
277,2284,5
277,2345,5
277,3814,5
277,4846,5
277,6045,5
277,6529,5
277,6914,5
277,7949,3
277,8843,5
278,255,5
278,553,1
278,650,2
278,1483,5
278,2151,4
278,2400,5
278,2977,5
278,3130,5
278,3888,1
278,4748,5
278,5465,5
278,5679,5
278,6275,4
278,6303,5
278,6864,2
278,7354,3
278,7958,4
278,8030,5
278,8097,4
278,8614,1
279,9,3
279,57,3
279,758,5
279,1661,4
279,2298,4
279,2320,5
279,2593,4
279,2824,5
279,4069,4
279,4582,3
279,4833,5
279,5677,5
279,6010,4
279,6510,3
279,7716,4
279,7910,2
279,7918,3
279,8094,5
279,8119,4
279,8821,5
280,299,5
280,2580,5
280,2755,5
280,4427,5
280,5205,5
280,5209,5
280,5983,5
280,6062,5
280,6736,5
280,7333,5
280,8867,5
280,9018,5
281,209,5
281,1205,5
281,1617,5
281,1913,5
281,2701,1
281,2976,1
281,2988,5
281,3039,5
281,3209,5
281,3733,5
281,3779,5
281,3887,5
281,3983,1
281,4765,5
281,5416,5
281,6068,5
281,6601,5
281,7755,5
281,7905,5
281,8596,5
282,989,5
282,1667,5
282,1985,5
282,2036,4
282,2062,5
282,2356,5
282,2652,5
282,4136,3
282,4219,5
282,4444,1
282,4545,5
282,4582,5
282,4804,5
282,5643,5
282,6739,5
282,7323,5
282,7596,5
282,7998,5
282,8497,5
282,8994,5
283,898,4
283,929,3
283,1666,5
283,1694,5
283,2046,5
283,2192,3
283,4605,1
283,5572,5
283,6303,3
283,6661,5
283,7411,5
283,7446,5
283,7652,5
283,8070,5
283,8340,4
283,9044,5
284,2227,1
284,3408,2
284,3489,3
284,3822,1
284,4932,3
284,5124,1
284,6045,2
284,6162,5
284,6252,5
284,6889,4
284,7066,3
284,7114,2
284,7340,2
284,7917,1
284,8420,2
284,8677,5
285,371,5
285,714,4
285,1121,4
285,2670,5
285,2742,1
285,5062,4
285,5475,1
285,6151,5
285,7574,5
285,7580,4
285,8407,3
285,8780,5
285,8895,5
285,8989,3
286,1766,5
286,1946,5
286,2029,4
286,2191,5
286,3181,5
286,3264,3
286,3643,3
286,3894,5
286,4133,5
286,4641,5
286,5256,2
286,5304,4
286,5805,5
286,6431,4
286,6690,5
286,7123,4
286,7525,5
286,8014,5
286,8853,5
286,9106,5
287,33,5
287,308,5
287,905,4
287,2466,3
287,2702,4
287,2867,5
287,3777,5
287,5198,5
287,5392,5
287,7120,5
287,7217,4
287,7370,5
287,8492,5
287,8710,5
288,170,1
288,1266,1
288,1590,2
288,2001,4
288,2764,1
288,4009,4
288,4546,1
288,4733,1
288,5620,4
288,5676,4
288,6339,5
288,7292,1
288,7597,1
288,7921,3
288,8453,4
288,8517,1
288,8523,2
289,6,4
289,463,4
289,2841,4
289,3291,4
289,3426,5
289,3483,5
289,3598,5
289,3763,5
289,3931,5
289,4412,4
289,4850,4
289,5607,4
289,5964,4
289,6299,4
289,6719,4
289,6722,5
289,6834,5
289,6972,3
289,7336,3
289,8112,4
290,213,4
290,373,4
290,1261,5
290,1285,4
290,1293,5
290,1337,3
290,1651,4
290,2062,5
290,2312,5
290,3387,4
290,3433,5
290,4201,5
290,5278,5
290,6032,4
290,7289,5
290,7574,3
290,7927,5
290,8392,4
290,8461,5
290,8615,5
291,308,5
291,862,5
291,1380,5
291,1671,5
291,2155,5
291,2206,4
291,2228,1
291,2776,5
291,2903,3
291,4271,5
291,5115,5
291,5948,5
291,6385,4
291,6436,3
291,6961,3
291,7515,4
291,8458,5
291,8493,5
291,8859,4
291,8946,4
292,1497,4
292,1978,2
292,2605,5
292,3038,3
292,4639,4
292,6214,4
292,6561,4
292,6888,4
292,7660,3
292,7997,5
292,8020,4
292,8628,3
292,8666,5
292,8759,3
293,964,4
293,1148,4
293,3732,4
293,4489,5
293,4506,5
293,5345,5
293,6358,1
293,7196,5
293,7716,4
293,7766,4
293,8225,4
293,8282,5
293,9047,5
293,9065,5
294,46,5
294,248,2
294,592,4
294,1208,5
294,2030,5
294,2088,5
294,2377,4
294,2920,4
294,6386,5
294,6852,5
294,7021,5
294,7119,5
294,7172,5
294,7176,5
294,7241,5
294,7469,5
294,8166,5
294,8323,5
295,435,5
295,1104,5
295,2925,4
295,3962,4
295,4770,1
295,5699,5
295,6000,5
295,6211,3
295,6338,5
295,7196,5
295,8833,1
295,8946,5
296,51,3
296,601,3
296,783,5
296,2062,5
296,2084,1
296,2155,1
296,2320,1
296,3388,4
296,3723,3
296,3748,4
296,4166,5
296,4639,4
296,5059,4
296,5677,5
296,7416,5
296,8102,5
296,9047,5
297,1003,4
297,1093,4
297,1756,1
297,2176,4
297,3290,2
297,3739,2
297,3875,5
297,5282,2
297,5592,2
297,5720,5
297,5843,3
297,5918,2
297,5982,3
297,6443,5
297,7010,5
297,7149,3
297,7909,4
297,7930,3
297,8137,3
297,8172,4
298,85,5
298,93,1
298,611,1
298,681,4
298,1156,3
298,1988,1
298,3571,4
298,3956,4
298,4874,1
298,5007,4
298,5048,3
298,5115,1
298,5116,2
298,5439,4
298,5450,3
298,5559,5
298,6748,4
298,7471,5
298,8269,1
298,8534,5
299,42,5
299,601,5
299,1600,4
299,2155,4
299,3072,5
299,3560,4
299,4444,4
299,5545,3
299,5822,5
299,7986,3
299,8357,5
299,8462,4
300,772,5
300,1594,5
300,1761,5
300,1894,5
300,3159,5
300,3328,5
300,3831,5
300,4459,5
300,5336,5
300,5785,5
300,5946,5
300,6070,5
300,6715,5
300,7113,5
301,411,3
301,627,2
301,822,4
301,2801,4
301,3115,3
301,3421,4
301,3865,2
301,4762,5
301,5476,4
301,6110,5
301,6192,4
301,6624,4
301,7433,5
301,8963,4
302,419,5
302,707,5
302,989,5
302,3855,4
302,5270,5
302,5271,5
302,5876,5
302,6801,5
302,6882,5
302,7424,5
302,7750,5
302,8570,5
303,882,3
303,963,4
303,3057,5
303,3324,5
303,4513,4
303,4565,4
303,5209,5
303,5437,4
303,5932,4
303,6106,5
303,7183,5
303,7230,5
303,7818,2
303,7949,5
303,8170,5
303,8321,5
304,1488,5
304,1906,5
304,2654,5
304,2755,2
304,3038,3
304,3448,5
304,3464,4
304,4424,5
304,4841,4
304,6243,2
304,8012,3
304,8246,4
304,8759,3
304,8861,5
305,626,5
305,837,5
305,862,5
305,2255,5
305,2338,5
305,2609,5
305,4103,5
305,4802,5
305,5487,5
305,6128,5
305,6187,5
305,6722,5
305,6934,5
305,7463,5
305,7560,5
305,7753,4
305,8580,5
306,212,5
306,566,5
306,590,5
306,2155,5
306,2529,5
306,3560,5
306,4444,5
306,6367,5
306,6543,5
306,6975,5
306,8096,5
306,8593,4
307,412,4
307,860,5
307,1303,4
307,1474,4
307,1872,4
307,2063,5
307,2167,5
307,2609,5
307,3043,5
307,3223,4
307,3240,5
307,4162,4
307,4281,5
307,4308,5
307,4514,5
307,4840,4
307,4993,4
307,6574,4
307,7065,5
307,8814,5
308,60,3
308,66,5
308,334,5
308,381,4
308,816,5
308,1082,5
308,1330,5
308,2080,4
308,2381,3
308,2609,5
308,2769,4
308,2822,4
308,5605,4
308,6589,3
308,6710,5
308,7468,3
308,8519,4
308,8706,4
308,8970,4
308,8983,5
309,336,5
309,923,4
309,1085,3
309,1153,3
309,1711,5
309,1819,5
309,2308,5
309,2500,2
309,2855,5
309,3090,5
309,3488,5
309,4315,5
309,5102,4
309,5349,5
309,5425,5
309,6538,5
309,6596,5
309,8272,5
309,8353,2
309,9074,4
310,354,5
310,837,3
310,1433,3
310,1737,4
310,2440,2
310,3078,2
310,3938,5
310,4772,3
310,6290,4
310,6418,5
310,6565,5
310,6793,5
310,7050,1
310,7329,4
310,7797,1
310,7997,3
310,8631,3
310,8666,4
310,8756,4
310,8757,5
311,323,4
311,1474,4
311,1572,4
311,1635,3
311,1894,5
311,2022,2
311,2106,4
311,2904,4
311,3734,3
311,4895,1
311,4929,4
311,6070,4
311,6574,4
311,6777,3
311,7213,2
311,7444,3
311,7502,5
311,7503,5
311,7692,4
311,9036,4
312,1304,5
312,2094,4
312,2288,3
312,4069,3
312,5392,1
312,7065,5
312,7200,3
312,7538,2
312,7694,4
312,7744,4
312,8264,5
312,8477,3
312,8674,5
312,8907,3
313,505,5
313,754,5
313,796,5
313,2062,5
313,2579,4
313,2604,5
313,2753,5
313,3076,5
313,3154,4
313,3426,5
313,3624,5
313,4993,5
313,5015,5
313,5491,2
313,6570,5
313,6932,5
313,7449,5
313,7538,5
313,7736,5
313,9062,5
314,659,5
314,1610,5
314,2219,4
314,2389,5
314,3698,1
314,3743,5
314,4899,5
314,5654,4
314,6546,5
314,6772,4
314,7095,2
314,7652,5
314,7800,5
314,8372,3
315,78,5
315,166,3
315,817,5
315,1353,5
315,2479,5
315,4124,4
315,4427,5
315,5009,4
315,5013,4
315,5186,5
315,6660,3
315,7998,5
316,2420,5
316,2449,5
316,2648,5
316,2838,5
316,3199,4
316,3889,5
316,3944,5
316,4424,5
316,5013,5
316,5425,5
316,5876,5
316,6249,5
316,6546,5
316,6797,5
316,7998,5
316,8321,5
316,8379,4
316,8964,4
317,101,5
317,2841,5
317,3690,5
317,4681,5
317,4718,5
317,4919,5
317,4959,5
317,4975,5
317,4981,5
317,5860,5
317,6384,5
317,6450,5
317,6969,5
317,6975,5
317,7697,5
317,7897,5
317,8112,5
317,8987,5
317,8994,5
318,74,4
318,1148,4
318,1257,5
318,1297,5
318,1849,5
318,1907,5
318,2097,5
318,3299,5
318,3320,5
318,4714,4
318,6356,5
318,8266,5
319,445,5
319,759,5
319,986,5
319,1669,5
319,1963,5
319,3026,5
319,3163,5
319,3598,4
319,6045,5
319,6476,4
319,6925,5
319,7253,4
319,7693,4
319,7801,4
319,7945,3
319,8097,4
319,8137,5
319,8359,5
319,8652,5
319,8995,5
320,171,3
320,466,4
320,862,3
320,3489,3
320,3667,5
320,3680,3
320,4301,2
320,4866,4
320,5316,3
320,5497,4
320,5523,4
320,5605,3
320,6131,1
320,6215,4
320,7030,5
320,7270,5
320,7493,4
320,8361,4
320,8808,3
320,8862,5
321,840,2
321,1171,1
321,1444,5
321,1565,5
321,1651,5
321,1802,4
321,2304,2
321,2705,5
321,3244,5
321,4159,5
321,4612,1
321,4951,5
321,5888,2
321,6240,3
321,6763,3
321,7271,5
321,7289,5
321,7329,3
321,7435,2
321,8038,4
322,267,5
322,274,5
322,305,1
322,773,5
322,837,5
322,1667,5
322,2607,5
322,4993,5
322,5450,3
322,6177,5
322,7117,5
322,7996,5
322,8037,5
322,8757,5
322,8779,5
322,8846,2
322,8856,5
323,1207,4
323,2175,3
323,2457,4
323,2676,5
323,3445,5
323,4211,3
323,4521,4
323,4633,3
323,5013,5
323,5124,5
323,5439,5
323,6412,5
323,7103,5
323,7125,5
323,7193,5
323,7277,3
323,7841,1
324,553,2
324,2380,3
324,2593,4
324,3871,5
324,4335,5
324,4423,4
324,4981,1
324,5156,4
324,6316,5
324,7470,2
324,8177,5
324,8590,2
325,313,5
325,450,5
325,690,5
325,867,3
325,1360,3
325,1454,5
325,2102,4
325,2161,1
325,2187,5
325,2652,1
325,2840,5
325,3464,1
325,3956,5
325,4040,1
325,4869,5
325,5041,5
325,5203,2
325,5298,5
325,8531,5
325,8862,3
326,168,5
326,498,5
326,527,5
326,1206,5
326,1378,5
326,2317,5
326,2577,5
326,3437,5
326,6928,5
326,7117,5
326,7419,5
326,9018,5
327,655,5
327,674,5
327,977,3
327,1502,5
327,1775,5
327,1784,4
327,2425,4
327,2829,5
327,2903,4
327,3169,5
327,3782,5
327,4283,5
327,4441,4
327,4705,4
327,5964,5
327,6643,5
327,7166,4
327,8010,5
327,8401,5
327,8991,5
328,1676,5
328,1678,4
328,2676,5
328,2830,4
328,2921,5
328,4516,5
328,5334,5
328,5854,5
328,6648,2
328,7234,4
328,7407,1
328,7573,5
328,7966,4
328,8284,5
328,8492,5
329,1498,5
329,1704,5
329,1978,4
329,1988,2
329,2239,1
329,2692,3
329,3408,3
329,3945,5
329,4153,4
329,5115,3
329,5194,2
329,5316,3
329,6152,3
329,6767,4
329,7044,5
329,7052,5
329,7111,3
329,7329,4
329,8191,3
329,9013,5
330,226,5
330,514,4
330,912,5
330,1007,4
330,1379,3
330,3245,5
330,3820,3
330,3995,4
330,4337,5
330,5629,5
330,5677,5
330,6071,3
330,6543,5
330,6807,5
330,7435,4
330,7505,4
331,343,4
331,648,3
331,1011,5
331,1152,5
331,1417,5
331,1680,4
331,2650,5
331,2746,3
331,3495,4
331,5694,5
331,5793,4
331,6249,5
331,6575,5
331,6944,4
331,7304,3
331,7731,5
331,8079,3
331,8321,5
331,8641,4
331,8933,4
332,327,4
332,389,4
332,536,4
332,993,4
332,1306,4
332,2713,3
332,3008,5
332,3034,1
332,3234,3
332,3507,5
332,3718,4
332,4571,1
332,5130,2
332,5449,4
332,6624,5
332,6913,5
332,7609,3
332,7654,4
332,8042,2
332,8816,1
333,526,4
333,947,4
333,1076,4
333,1329,4
333,3450,5
333,3827,5
333,3973,5
333,4020,4
333,4026,3
333,4599,2
333,4726,3
333,5389,5
333,6209,5
333,6360,5
333,7744,5
333,7967,5
333,8125,3
333,8605,2
333,8942,5
333,9074,4
334,274,2
334,1313,4
334,2844,2
334,2994,2
334,3005,4
334,3057,4
334,3729,5
334,4331,5
334,4424,5
334,4513,2
334,4696,5
334,4704,1
334,5083,3
334,5439,3
334,5450,4
334,6566,5
334,7223,3
334,7270,2
334,8317,3
334,8889,3
335,138,1
335,590,3
335,674,5
335,690,4
335,1049,4
335,1521,5
335,1923,1
335,2551,4
335,3765,2
335,3832,2
335,4571,2
335,4998,4
335,7270,3
335,7304,5
335,7485,5
335,7866,5
335,8062,2
335,8142,4
335,8338,4
335,8389,5
336,375,3
336,1165,4
336,1261,5
336,1636,1
336,2414,5
336,2811,3
336,2837,2
336,3968,5
336,4510,4
336,4908,5
336,5042,5
336,5666,1
336,6211,4
336,6301,5
336,7010,5
336,7184,4
336,7241,5
336,8426,2
336,8489,5
336,8559,4
337,974,4
337,1478,5
337,1690,5
337,2643,5
337,3112,4
337,3760,2
337,3794,1
337,4512,1
337,5225,1
337,5273,5
337,5728,2
337,5885,2
337,6377,3
337,6909,5
337,7233,1
337,7693,2
337,7759,4
337,7783,1
337,8268,5
337,8543,5
338,345,5
338,862,1
338,1433,3
338,2476,5
338,2867,5
338,3038,2
338,3177,4
338,3224,5
338,3240,4
338,3408,1
338,3692,4
338,4343,4
338,4378,5
338,4678,3
338,5773,5
338,6955,4
338,7183,4
338,7196,5
338,7554,2
338,8513,5
339,54,1
339,289,5
339,508,4
339,601,1
339,682,2
339,1043,3
339,1788,3
339,1912,3
339,1927,1
339,5877,1
339,6143,4
339,6891,3
339,7713,1
339,8153,5
339,8332,1
339,8408,4
340,2034,5
340,2104,5
340,3502,5
340,5059,5
340,5286,5
340,5677,5
340,6145,5
340,6910,5
340,7114,5
340,7573,5
340,8029,5
340,8137,5
341,1680,3
341,1933,3
341,2122,5
341,2210,3
341,2436,4
341,3334,4
341,3415,4
341,4491,4
341,4696,5
341,5518,3
341,6177,4
341,7588,3
342,434,4
342,814,4
342,1652,4
342,1856,4
342,2315,2
342,2609,5
342,2841,5
342,3084,5
342,3906,4
342,4162,5
342,4625,5
342,5298,3
342,5316,3
342,6574,4
342,6767,4
342,7366,2
342,8054,4
342,8216,3
342,8521,5
342,9066,4
343,974,3
343,1093,5
343,1766,5
343,2097,4
343,2283,5
343,2975,5
343,3368,5
343,3420,5
343,3713,4
343,4747,4
343,4992,1
343,5480,5
343,7450,4
343,7481,1
343,7810,4
343,8607,5
343,8682,5
344,195,5
344,306,5
344,676,5
344,2213,5
344,2841,5
344,3823,5
344,3892,5
344,4141,5
344,4361,5
344,4602,5
344,6311,5
344,6674,5
344,6770,5
344,7134,5
344,7907,5
344,7915,5
344,8259,5
344,8262,5
344,8587,5
344,8589,5
345,238,5
345,1459,1
345,2355,3
345,2505,3
345,2560,5
345,2788,3
345,3038,3
345,3399,4
345,4446,5
345,5328,4
345,5664,3
345,5737,3
345,7027,4
345,7062,4
345,7943,3
345,8606,3
345,8721,5
346,101,5
346,1030,5
346,3090,5
346,3448,5
346,3643,5
346,3748,5
346,3894,5
346,4051,5
346,4222,5
346,4624,5
346,6484,5
346,6976,5
346,7392,5
346,7478,5
346,7904,5
346,7913,5
346,8219,5
347,261,2
347,421,5
347,425,4
347,525,5
347,1346,5
347,1679,5
347,2459,5
347,3372,5
347,4788,3
347,5302,5
347,5336,3
347,5727,3
347,5818,5
347,6034,4
347,6546,5
347,7079,5
347,7231,4
347,7268,4
347,7720,5
347,8263,5
348,107,5
348,898,5
348,2124,5
348,2813,5
348,2849,5
348,4373,5
348,5557,5
348,6524,5
348,6859,5
348,7660,5
348,8058,5
348,8388,5
348,8905,5
349,273,2
349,439,2
349,454,5
349,553,3
349,697,5
349,2040,5
349,2458,3
349,2755,4
349,3502,4
349,4452,4
349,4479,5
349,5451,3
349,5839,5
349,6519,4
349,6698,4
349,6787,3
349,7492,2
349,7581,3
350,1136,3
350,2380,3
350,2526,3
350,3498,4
350,3535,5
350,4137,1
350,4316,4
350,4850,4
350,5155,3
350,5281,3
350,5392,3
350,5442,3
350,6075,3
350,6197,4
350,6316,4
350,6573,4
350,8058,4
350,8424,2
350,8572,4
351,522,5
351,1053,4
351,1070,5
351,1858,5
351,2611,1
351,4127,5
351,4734,5
351,4902,5
351,5776,5
351,5939,5
351,6074,4
351,6084,3
351,6176,1
351,6493,2
351,6569,5
351,6650,3
351,7004,5
351,7550,1
351,7785,5
351,7866,3
352,822,5
352,1786,5
352,2867,4
352,3121,5
352,3616,5
352,4013,5
352,4925,5
352,5839,5
352,6195,5
352,8237,5
352,8495,5
352,8819,5
353,434,4
353,1105,5
353,3427,3
353,3534,4
353,3561,2
353,3956,5
353,4080,5
353,4311,3
353,4321,5
353,4342,5
353,5591,4
353,5616,5
353,5736,5
353,6123,4
353,6266,5
353,6598,5
353,7033,4
353,7141,5
353,7886,5
353,8216,4
354,652,5
354,1557,1
354,2403,5
354,2740,5
354,3058,3
354,3689,5
354,3783,5
354,5190,5
354,5584,2
354,6060,5
354,6082,4
354,6116,1
354,6582,4
354,6671,2
354,6723,5
354,7495,2
354,7791,5
354,8056,5
354,8746,3
354,9036,5
355,513,5
355,1253,5
355,1439,5
355,1602,5
355,2270,5
355,2978,5
355,4429,5
355,4431,5
355,4648,1
355,4811,4
355,5436,5
355,6225,5
355,6402,4
355,6525,4
355,6670,5
355,7125,5
355,7321,5
355,7840,4
355,8194,5
355,9079,4
356,38,5
356,1139,5
356,1192,5
356,1500,5
356,2816,5
356,3072,5
356,4102,5
356,5469,5
356,5633,5
356,6270,4
356,7152,5
356,7278,5
356,7438,5
356,8015,5
356,8159,5
356,8229,5
356,8706,3
356,8892,4
356,9021,4
356,9091,5
357,593,4
357,1105,4
357,1657,3
357,2431,4
357,3056,2
357,3394,4
357,4225,4
357,5013,4
357,7033,3
357,8205,2
357,8463,3
357,8952,4
358,78,5
358,697,4
358,989,5
358,1255,5
358,1261,5
358,1993,5
358,2295,5
358,3408,5
358,4696,5
358,5115,5
358,5332,5
358,5334,5
358,5335,5
358,5584,5
358,6134,5
358,6385,4
358,7349,4
358,7460,5
358,7603,3
358,7998,5
359,1783,4
359,2438,3
359,2776,5
359,3317,3
359,3388,4
359,4158,4
359,4467,1
359,4688,3
359,5313,3
359,5439,3
359,5870,4
359,5998,2
359,6187,4
359,6485,4
359,7270,4
359,7297,4
359,7964,2
359,8562,3
359,8728,1
359,8798,4
360,88,4
360,273,2
360,742,4
360,1587,5
360,1886,5
360,2279,5
360,2320,5
360,2867,3
360,4278,5
360,4804,4
360,4998,3
360,5304,5
360,5677,5
360,6245,3
360,6932,2
360,6961,2
360,7392,3
360,7866,5
360,7982,3
360,8652,5
361,700,3
361,981,3
361,1078,5
361,1890,3
361,2175,3
361,2994,3
361,3106,3
361,3132,1
361,3408,3
361,3457,3
361,3626,3
361,4666,3
361,4696,3
361,5115,3
361,6187,3
361,7874,3
361,7998,3
361,8304,3
361,8314,3
361,8517,3
362,127,5
362,273,3
362,308,5
362,1135,5
362,3560,5
362,4307,5
362,4830,3
362,5876,5
362,6145,5
362,6720,5
362,6961,5
362,8595,5
363,221,3
363,312,5
363,528,5
363,1006,5
363,1155,5
363,1286,5
363,3035,5
363,3328,5
363,3544,5
363,4459,5
363,5607,5
363,5694,2
363,6422,5
363,6480,5
363,7329,3
363,7603,2
363,8261,5
363,8835,4
363,8909,3
363,8922,5
364,483,5
364,1675,5
364,2131,4
364,2176,5
364,2236,5
364,3228,3
364,3598,5
364,4567,4
364,4586,5
364,5709,2
364,6369,5
364,7022,5
364,7200,1
364,8004,4
364,8030,5
364,8320,5
364,8910,4
365,1627,5
365,1771,5
365,2066,4
365,2942,4
365,4074,3
365,4190,5
365,4335,5
365,4364,5
365,4440,5
365,4638,5
365,4726,5
365,4830,5
365,6573,5
365,6706,2
365,6818,5
365,7022,5
365,7033,5
365,7072,3
365,7266,2
366,640,5
366,699,4
366,1064,5
366,1441,5
366,1581,4
366,2970,4
366,3226,5
366,3317,5
366,4062,2
366,4160,5
366,4233,2
366,4313,5
366,6485,5
366,8497,5
366,8757,4
366,8780,5
366,8911,4
367,236,5
367,1136,2
367,1582,4
367,1622,2
367,2849,3
367,3361,5
367,4166,4
367,5220,5
367,5621,5
367,5627,3
367,6510,4
367,6644,5
367,7382,5
367,7398,4
367,7757,1
367,7795,5
367,8279,5
367,8400,3
367,8530,5
367,9030,4
368,713,4
368,1415,4
368,1614,5
368,1737,4
368,2207,4
368,6240,4
368,6649,2
368,7463,4
368,7672,4
368,7789,4
368,8180,4
368,8796,4
369,2371,5
369,2400,5
369,2840,5
369,2951,5
369,3009,5
369,3047,5
369,3347,5
369,4068,5
369,4606,5
369,4899,5
369,5773,5
369,5799,5
369,5806,5
369,6062,5
369,7041,5
369,7412,5
369,7844,5
370,1336,4
370,1815,4
370,2867,4
370,3618,5
370,4004,5
370,4308,5
370,4803,4
370,5443,4
370,5700,4
370,6932,4
370,7478,4
370,7865,4
370,7937,5
370,8038,5
371,398,3
371,585,3
371,720,4
371,1948,5
371,2139,2
371,2285,4
371,2326,3
371,2461,5
371,2681,4
371,3031,4
371,4079,5
371,4922,3
371,5044,5
371,5126,2
371,5469,4
371,5558,4
371,6482,5
371,8273,4
371,8754,3
371,9013,5
372,532,2
372,746,5
372,868,2
372,1957,4
372,2711,2
372,4308,5
372,4475,4
372,4983,4
372,5049,1
372,6159,5
372,6774,4
372,8689,2
373,422,5
373,1378,5
373,2153,5
373,2454,5
373,2563,5
373,2737,5
373,2959,5
373,3726,5
373,3967,5
373,4081,5
373,4842,5
373,5363,5
373,5748,5
373,6169,5
373,7501,5
373,7607,5
373,7740,5
373,7832,5
373,8295,5
373,8704,5
374,61,5
374,221,2
374,302,5
374,1694,4
374,2372,5
374,3061,4
374,3260,5
374,3559,1
374,5495,2
374,5642,3
374,6431,5
374,6624,1
374,8487,4
375,245,5
375,553,5
375,856,1
375,1747,5
375,1790,2
375,1826,5
375,3558,5
375,3682,5
375,3974,5
375,4207,1
375,4458,5
375,5321,5
375,6034,5
375,6443,5
375,7177,1
375,7189,2
375,7764,5
375,8516,5
375,8884,5
375,9034,1
376,104,5
376,266,5
376,480,5
376,794,5
376,3045,5
376,4160,5
376,5370,5
376,5805,5
376,6305,5
376,6369,5
376,6489,5
376,7431,5
376,7480,5
376,7862,5
376,8481,5
376,8806,5
376,8879,5
377,182,1
377,2276,5
377,4415,3
377,4896,4
377,5751,5
377,5952,4
377,6253,5
377,6347,5
377,6936,5
377,7093,5
377,7154,3
377,7444,1
377,7474,4
377,7600,5
377,8097,5
377,8155,5
377,8791,5
377,8799,4
377,8949,5
377,9018,5
378,617,3
378,814,4
378,1129,3
378,1447,3
378,1661,5
378,3038,4
378,3777,1
378,4193,5
378,4264,4
378,4296,5
378,4841,1
378,5334,3
378,5467,2
378,6688,5
378,7866,5
378,8325,1
378,8586,5
378,8625,4
378,8682,5
378,9101,5
379,611,2
379,648,3
379,1062,3
